id,publication_year,in_oal_missing
https://openalex.org/W4316037430,2023,set()
https://openalex.org/W4316037449,2023,set()
https://openalex.org/W4316037651,2023,set()
https://openalex.org/W4316037820,2023,set()
https://openalex.org/W4316037830,2023,set()
https://openalex.org/W4316038227,2023,set()
https://openalex.org/W4316038522,2023,set()
https://openalex.org/W4316038540,2023,set()
https://openalex.org/W4316038569,2023,set()
https://openalex.org/W4316039103,2023,set()
https://openalex.org/W4316039245,2023,set()
https://openalex.org/W4316039673,2023,set()
https://openalex.org/W4316039750,2023,{'Hochschule Osnabrück'}
https://openalex.org/W4316040098,2023,set()
https://openalex.org/W4316040574,2023,set()
https://openalex.org/W4316041087,2023,set()
https://openalex.org/W4316041303,2023,set()
https://openalex.org/W4316041354,2023,set()
https://openalex.org/W4316075948,2021,set()
https://openalex.org/W4316080146,2022,set()
https://openalex.org/W4316087383,2022,set()
https://openalex.org/W4316096014,2023,set()
https://openalex.org/W4316096566,2023,set()
https://openalex.org/W4316096759,2023,set()
https://openalex.org/W4316096812,2023,{None}
https://openalex.org/W4316126919,2023,set()
https://openalex.org/W4316127112,2023,set()
https://openalex.org/W4316143912,2023,set()
https://openalex.org/W4316170071,2023,set()
https://openalex.org/W4316174435,2023,set()
https://openalex.org/W4316192637,2022,set()
https://openalex.org/W4316193138,2023,set()
https://openalex.org/W4316193803,2023,set()
https://openalex.org/W4316193852,2023,{'Leibniz-Institut für Bildungsmedien - Georg-Eckert-Institut (GEI)'}
https://openalex.org/W4316194120,2023,set()
https://openalex.org/W4316276740,2023,set()
https://openalex.org/W4316339537,2022,set()
https://openalex.org/W4316341700,2023,{None}
https://openalex.org/W4316362372,2023,set()
https://openalex.org/W4316362879,2023,"{'Laser Zentrum Hannover e.V. (LZH)', 'Technische Universität Braunschweig'}"
https://openalex.org/W4316362903,2023,"{'Laser Zentrum Hannover e.V. (LZH)', 'Technische Universität Braunschweig'}"
https://openalex.org/W4316363271,2023,set()
https://openalex.org/W4316363539,2023,set()
https://openalex.org/W4316369309,2023,set()
https://openalex.org/W4316465169,2023,set()
https://openalex.org/W4316465263,2023,set()
https://openalex.org/W4316465464,2023,set()
https://openalex.org/W4316466010,2023,set()
https://openalex.org/W4316466454,2023,set()
https://openalex.org/W4316466577,2023,set()
https://openalex.org/W4316467108,2023,"{'Laser Zentrum Hannover e.V. (LZH)', 'Technische Universität Braunschweig'}"
https://openalex.org/W4316467858,2023,set()
https://openalex.org/W4316468292,2023,set()
https://openalex.org/W4316468618,2023,set()
https://openalex.org/W4316468659,2023,set()
https://openalex.org/W4316496615,2023,{None}
https://openalex.org/W4316507344,2023,set()
https://openalex.org/W4316507361,2023,set()
https://openalex.org/W4316590411,2023,set()
https://openalex.org/W4316653319,2023,{'Hochschule für angewandte Wissenschaft und Kunst Hildesheim/Holzminden/Göttingen'}
https://openalex.org/W4316657575,2023,set()
https://openalex.org/W4316659485,2022,set()
https://openalex.org/W4316661162,2022,set()
https://openalex.org/W4316661895,2022,set()
https://openalex.org/W4316662084,2023,set()
https://openalex.org/W4316662262,2023,set()
https://openalex.org/W4316662931,2023,set()
https://openalex.org/W4316662943,2023,set()
https://openalex.org/W4316662986,2023,set()
https://openalex.org/W4316664214,2023,set()
https://openalex.org/W4316664774,2023,set()
https://openalex.org/W4316668842,2023,set()
https://openalex.org/W4316669909,2023,set()
https://openalex.org/W4316686744,2023,set()
https://openalex.org/W4316687847,2023,set()
https://openalex.org/W4316690621,2023,set()
https://openalex.org/W4316810409,2023,set()
https://openalex.org/W4316810549,2023,set()
https://openalex.org/W4316810843,2023,{None}
https://openalex.org/W4316813553,2023,set()
https://openalex.org/W4316814197,2023,set()
https://openalex.org/W4316923619,2023,set()
https://openalex.org/W4316924933,2022,set()
https://openalex.org/W4316925022,2022,set()
https://openalex.org/W4316927153,2023,set()
https://openalex.org/W4316927174,2023,set()
https://openalex.org/W4316927890,2023,set()
https://openalex.org/W4316928104,2023,set()
https://openalex.org/W4317033179,2023,set()
https://openalex.org/W4317033273,2023,set()
https://openalex.org/W4317036403,2023,set()
https://openalex.org/W4317036501,2023,set()
https://openalex.org/W4317036736,2023,set()
https://openalex.org/W4317037001,2023,set()
https://openalex.org/W4317037031,2023,set()
https://openalex.org/W4317037129,2023,set()
https://openalex.org/W4317037166,2023,set()
https://openalex.org/W4317037202,2023,{None}
https://openalex.org/W4317039574,2023,{None}
https://openalex.org/W4317040719,2023,"{'Johann Heinrich von Thünen-Institut - Bundesforschungsinstitut für Ländliche Räume, Wald und Fischerei'}"
https://openalex.org/W4317103746,2023,set()
https://openalex.org/W4317104148,2023,{None}
https://openalex.org/W4317104608,2023,set()
https://openalex.org/W4317105987,2023,set()
https://openalex.org/W4317106070,2023,set()
https://openalex.org/W4317106117,2023,set()
https://openalex.org/W4317106310,2023,set()
https://openalex.org/W4317107301,2023,{'Medizinische Hochschule Hannover (MHH)'}
https://openalex.org/W4317107917,2023,set()
https://openalex.org/W4317107932,2023,{'Helmholtz-Zentrum für Infektionsforschung (HZI)'}
https://openalex.org/W4317207904,2023,set()
https://openalex.org/W4317208004,2023,set()
https://openalex.org/W4317208920,2023,{None}
https://openalex.org/W4317209040,2023,set()
https://openalex.org/W4317209882,2023,set()
https://openalex.org/W4317212838,2023,set()
https://openalex.org/W4317214210,2023,set()
https://openalex.org/W4317214259,2023,set()
https://openalex.org/W4317214531,2023,set()
https://openalex.org/W4317214827,2023,set()
https://openalex.org/W4317233626,2023,set()
https://openalex.org/W4317234381,2023,set()
https://openalex.org/W4317241408,2023,set()
https://openalex.org/W4317241444,2022,set()
https://openalex.org/W4317241487,2022,set()
https://openalex.org/W4317242296,2023,{None}
https://openalex.org/W4317242528,2023,set()
https://openalex.org/W4317243182,2023,set()
https://openalex.org/W4317349844,2022,set()
https://openalex.org/W4317349876,2022,set()
https://openalex.org/W4317349889,2022,{None}
https://openalex.org/W4317349913,2022,{None}
https://openalex.org/W4317349914,2022,set()
https://openalex.org/W4317349917,2022,set()
https://openalex.org/W4317349924,2022,set()
https://openalex.org/W4317349927,2022,set()
https://openalex.org/W4317355035,2023,set()
https://openalex.org/W4317358029,2023,set()
https://openalex.org/W4317360543,2023,set()
https://openalex.org/W4317369536,2023,set()
https://openalex.org/W4317373181,2022,set()
https://openalex.org/W4317373637,2023,set()
https://openalex.org/W4317373644,2022,{'Georg-August-Universität Göttingen'}
https://openalex.org/W4317376693,2023,set()
https://openalex.org/W4317390680,2023,set()
https://openalex.org/W4317390686,2023,set()
https://openalex.org/W4317392714,2023,set()
https://openalex.org/W4317393973,2023,set()
https://openalex.org/W4317394891,2023,set()
https://openalex.org/W4317395882,2023,set()
https://openalex.org/W4317396391,2023,set()
https://openalex.org/W4317402053,2023,set()
https://openalex.org/W4317418899,2022,set()
https://openalex.org/W4317425179,2023,set()
https://openalex.org/W4317425658,2023,set()
https://openalex.org/W4317433362,2023,set()
https://openalex.org/W4317433929,2023,set()
https://openalex.org/W4317433967,2023,set()
https://openalex.org/W4317434119,2023,"{'Johann Heinrich von Thünen-Institut - Bundesforschungsinstitut für Ländliche Räume, Wald und Fischerei'}"
https://openalex.org/W4317434460,2023,set()
https://openalex.org/W4317434903,2023,{'Deutsches Primatenzentrum GmbH - Leibniz-Institut für Primatenforschung (DPZ)'}
https://openalex.org/W4317435251,2023,set()
https://openalex.org/W4317435264,2023,set()
https://openalex.org/W4317435340,2023,set()
https://openalex.org/W4317435466,2023,{None}
https://openalex.org/W4317436689,2023,set()
https://openalex.org/W4317438491,2023,set()
https://openalex.org/W4317468080,2023,set()
https://openalex.org/W4317468098,2023,{'Georg-August-Universität Göttingen'}
https://openalex.org/W4317470443,2023,set()
https://openalex.org/W4317470497,2023,set()
https://openalex.org/W4317474305,2023,{'Deutsches Zentrum für Infektionsforschung e.V. (DZIF)'}
https://openalex.org/W4317476540,2023,set()
https://openalex.org/W4317477413,2023,set()
https://openalex.org/W4317478153,2023,set()
https://openalex.org/W4317481672,2023,set()
https://openalex.org/W4317493176,2023,set()
https://openalex.org/W4317496143,2023,set()
https://openalex.org/W4317497423,2023,set()
https://openalex.org/W4317500283,2023,set()
https://openalex.org/W4317504314,2023,set()
https://openalex.org/W4317504582,2023,{None}
https://openalex.org/W4317505871,2023,set()
https://openalex.org/W4317506387,2023,set()
https://openalex.org/W4317509932,2023,set()
https://openalex.org/W4317510137,2023,set()
https://openalex.org/W4317512987,2022,{None}
https://openalex.org/W4317513159,2023,set()
https://openalex.org/W4317516006,2023,set()
https://openalex.org/W4317521119,2023,set()
https://openalex.org/W4317521195,2023,set()
https://openalex.org/W4317521254,2023,set()
https://openalex.org/W4317534778,2023,{None}
https://openalex.org/W4317542676,2022,set()
https://openalex.org/W4317548435,2023,set()
https://openalex.org/W4317548920,2023,{'Carl von Ossietzky Universität Oldenburg'}
https://openalex.org/W4317549150,2022,set()
https://openalex.org/W4317549151,2023,set()
https://openalex.org/W4317555049,2023,set()
https://openalex.org/W4317556195,2023,set()
https://openalex.org/W4317562582,2022,set()
https://openalex.org/W4317565498,2023,set()
https://openalex.org/W4317565539,2023,set()
https://openalex.org/W4317565679,2023,set()
https://openalex.org/W4317566727,2023,set()
https://openalex.org/W4317566878,2023,set()
https://openalex.org/W4317566950,2023,set()
https://openalex.org/W4317566983,2023,set()
https://openalex.org/W4317567673,2023,{None}
https://openalex.org/W4317567801,2023,set()
https://openalex.org/W4317568373,2023,set()
https://openalex.org/W4317568509,2023,set()
https://openalex.org/W4317569545,2023,set()
https://openalex.org/W4317583906,2023,set()
https://openalex.org/W4317584371,2023,set()
https://openalex.org/W4317584453,2023,set()
https://openalex.org/W4317584483,2023,set()
https://openalex.org/W4317604150,2023,{None}
https://openalex.org/W4317605854,2023,set()
https://openalex.org/W4317606136,2023,set()
https://openalex.org/W4317608991,2023,set()
https://openalex.org/W4317611339,2023,set()
https://openalex.org/W4317611835,2023,set()
https://openalex.org/W4317612512,2023,{'Medizinische Hochschule Hannover (MHH)'}
https://openalex.org/W4317614029,2023,set()
https://openalex.org/W4317615218,2023,{'Technische Universität Braunschweig'}
https://openalex.org/W4317617498,2023,set()
https://openalex.org/W4317622546,2023,set()
https://openalex.org/W4317627124,2023,set()
https://openalex.org/W4317629729,2023,set()
https://openalex.org/W4317632513,2023,set()
https://openalex.org/W4317632647,2023,set()
https://openalex.org/W4317632648,2023,set()
https://openalex.org/W4317632709,2023,set()
https://openalex.org/W4317632782,2023,set()
https://openalex.org/W4317632797,2023,set()
https://openalex.org/W4317632858,2023,set()
https://openalex.org/W4317632945,2023,set()
https://openalex.org/W4317633489,2023,set()
https://openalex.org/W4317634160,2023,set()
https://openalex.org/W4317634754,2023,set()
https://openalex.org/W4317636694,2023,set()
https://openalex.org/W4317636695,2023,set()
https://openalex.org/W4317651586,2023,set()
https://openalex.org/W4317651673,2023,set()
https://openalex.org/W4317651689,2023,set()
https://openalex.org/W4317655704,2023,set()
https://openalex.org/W4317658874,2023,set()
https://openalex.org/W4317672354,2023,set()
https://openalex.org/W4317690882,2023,set()
https://openalex.org/W4317693549,2023,set()
https://openalex.org/W4317712933,2023,{None}
https://openalex.org/W4317716215,2023,set()
https://openalex.org/W4317716348,2023,set()
https://openalex.org/W4317718092,2023,set()
https://openalex.org/W4317725483,2023,"{'Gesellschaft für wissenschaftliche Datenverarbeitung mbH Göttingen (GWDG)', 'Deutsches Primatenzentrum GmbH - Leibniz-Institut für Primatenforschung (DPZ)'}"
https://openalex.org/W4317734922,2023,set()
https://openalex.org/W4317738158,2023,set()
https://openalex.org/W4317738575,2023,set()
https://openalex.org/W4317743318,2023,set()
https://openalex.org/W4317746131,2023,set()
https://openalex.org/W4317749007,2023,set()
https://openalex.org/W4317751894,2023,set()
https://openalex.org/W4317751939,2023,set()
https://openalex.org/W4317757006,2023,set()
https://openalex.org/W4317770587,2023,set()
https://openalex.org/W4317775938,2023,{None}
https://openalex.org/W4317776104,2023,set()
https://openalex.org/W4317780727,2022,set()
https://openalex.org/W4317780826,2023,set()
https://openalex.org/W4317781148,2023,set()
https://openalex.org/W4317787025,2023,set()
https://openalex.org/W4317787046,2023,set()
https://openalex.org/W4317787053,2023,set()
https://openalex.org/W4317788397,2023,set()
https://openalex.org/W4317790368,2023,set()
https://openalex.org/W4317790376,2023,set()
https://openalex.org/W4317790681,2023,{None}
https://openalex.org/W4317790723,2023,set()
https://openalex.org/W4317791641,2022,set()
https://openalex.org/W4317791678,2023,set()
https://openalex.org/W4317791926,2022,set()
https://openalex.org/W4317792665,2022,{'Fachhochschule für die Wirtschaft Hannover (FHDW)'}
https://openalex.org/W4317795269,2023,{None}
https://openalex.org/W4317796354,2023,set()
https://openalex.org/W4317802052,2023,set()
https://openalex.org/W4317802191,2023,set()
https://openalex.org/W4317802898,2023,{'Deutsches Primatenzentrum GmbH - Leibniz-Institut für Primatenforschung (DPZ)'}
https://openalex.org/W4317802907,2023,set()
https://openalex.org/W4317804321,2023,{None}
https://openalex.org/W4317809545,2023,set()
https://openalex.org/W4317811797,2023,set()
https://openalex.org/W4317815169,2022,{'Gottfried Wilhelm Leibniz Universität Hannover'}
https://openalex.org/W4317815856,2023,set()
https://openalex.org/W4317820309,2023,set()
https://openalex.org/W4317821244,2023,set()
https://openalex.org/W4317821375,2023,{'Deutsches Zentrum für Infektionsforschung e.V. (DZIF)'}
https://openalex.org/W4317826845,2022,{None}
https://openalex.org/W4317830119,2023,set()
https://openalex.org/W4317830130,2023,set()
https://openalex.org/W4317831235,2023,{None}
https://openalex.org/W4317832142,2023,set()
https://openalex.org/W4317838279,2023,set()
https://openalex.org/W4317840210,2023,set()
https://openalex.org/W4317840335,2023,set()
https://openalex.org/W4317854271,2022,{None}
https://openalex.org/W4317856738,2021,set()
https://openalex.org/W4317860930,2023,{'Medizinische Hochschule Hannover (MHH)'}
https://openalex.org/W4317860967,2023,set()
https://openalex.org/W4317862733,2023,{'Georg-August-Universität Göttingen'}
https://openalex.org/W4317862866,2023,set()
https://openalex.org/W4317862989,2023,set()
https://openalex.org/W4317863021,2023,set()
https://openalex.org/W4317867056,2023,set()
https://openalex.org/W4317868073,2023,set()
https://openalex.org/W4317869364,2023,set()
https://openalex.org/W4317869824,2023,set()
https://openalex.org/W4317870057,2023,{None}
https://openalex.org/W4317870343,2023,set()
https://openalex.org/W4317871146,2023,set()
https://openalex.org/W4317871230,2023,set()
https://openalex.org/W4317871280,2023,set()
https://openalex.org/W4317871290,2023,{'Georg-August-Universität Göttingen'}
https://openalex.org/W4317871429,2023,set()
https://openalex.org/W4317876120,2023,set()
https://openalex.org/W4317877539,2023,set()
https://openalex.org/W4317877808,2022,{'Georg-August-Universität Göttingen'}
https://openalex.org/W4317879874,2023,set()
https://openalex.org/W4317883074,2022,set()
https://openalex.org/W4317885867,2023,set()
https://openalex.org/W4317889263,2023,set()
https://openalex.org/W4317891449,2023,set()
https://openalex.org/W4317891985,2023,set()
https://openalex.org/W4317892022,2023,{'Georg-August-Universität Göttingen'}
https://openalex.org/W4317892024,2023,set()
https://openalex.org/W4317892043,2023,set()
https://openalex.org/W4317892250,2023,{None}
https://openalex.org/W4317892271,2023,set()
https://openalex.org/W4317894252,2023,set()
https://openalex.org/W4317897791,2023,set()
https://openalex.org/W4317898397,2023,set()
https://openalex.org/W4317898945,2023,set()
https://openalex.org/W4317899438,2023,set()
https://openalex.org/W4317902026,2023,set()
https://openalex.org/W4317904708,2023,set()
https://openalex.org/W4317906857,2023,set()
https://openalex.org/W4317910817,2023,set()
https://openalex.org/W4317911376,2023,set()
https://openalex.org/W4317914554,2023,set()
https://openalex.org/W4317914869,2023,set()
https://openalex.org/W4317929704,2023,set()
https://openalex.org/W4317930499,2023,set()
https://openalex.org/W4317930578,2023,set()
https://openalex.org/W4317930953,2023,set()
https://openalex.org/W4317931778,2023,set()
https://openalex.org/W4317931884,2023,set()
https://openalex.org/W4317932919,2023,set()
https://openalex.org/W4317932933,2023,set()
https://openalex.org/W4317933097,2023,set()
https://openalex.org/W4317933194,2023,{None}
https://openalex.org/W4317934099,2023,set()
https://openalex.org/W4317934300,2023,set()
https://openalex.org/W4317934406,2023,set()
https://openalex.org/W4317935784,2023,set()
https://openalex.org/W4317935874,2023,{'Fachhochschule für die Wirtschaft Hannover (FHDW)'}
https://openalex.org/W4317935931,2023,set()
https://openalex.org/W4317936108,2023,set()
https://openalex.org/W4317936787,2023,set()
https://openalex.org/W4317937309,2023,set()
https://openalex.org/W4317940543,2023,set()
https://openalex.org/W4317940858,2023,{None}
https://openalex.org/W4317941287,2023,set()
https://openalex.org/W4317941344,2023,set()
https://openalex.org/W4317941606,2023,{None}
https://openalex.org/W4317951467,2023,set()
https://openalex.org/W4317951761,2023,set()
https://openalex.org/W4317951815,2023,set()
https://openalex.org/W4317951858,2023,set()
https://openalex.org/W4317952062,2023,set()
https://openalex.org/W4318002234,2022,set()
https://openalex.org/W4318014855,2023,set()
https://openalex.org/W4318014893,2023,set()
https://openalex.org/W4318014919,2023,set()
https://openalex.org/W4318020643,2023,{None}
https://openalex.org/W4318035530,2023,set()
https://openalex.org/W4318045021,2023,set()
https://openalex.org/W4318046667,2023,set()
https://openalex.org/W4318049358,2023,set()
https://openalex.org/W4318049591,2023,set()
https://openalex.org/W4318052313,2023,set()
https://openalex.org/W4318052362,2023,set()
https://openalex.org/W4318054410,2023,set()
https://openalex.org/W4318055074,2023,set()
https://openalex.org/W4318055084,2023,set()
https://openalex.org/W4318060851,2022,{None}
https://openalex.org/W4318064952,2023,set()
https://openalex.org/W4318065578,2023,set()
https://openalex.org/W4318065642,2023,set()
https://openalex.org/W4318065791,2021,set()
https://openalex.org/W4318066021,2023,set()
https://openalex.org/W4318066435,2023,set()
https://openalex.org/W4318066573,2023,{None}
https://openalex.org/W4318068320,2023,set()
https://openalex.org/W4318069010,2022,{None}
https://openalex.org/W4318069497,2023,set()
https://openalex.org/W4318069606,2023,set()
https://openalex.org/W4318070590,2023,set()
https://openalex.org/W4318071612,2023,set()
https://openalex.org/W4318071668,2023,set()
https://openalex.org/W4318147154,2022,set()
https://openalex.org/W4318148243,2022,set()
https://openalex.org/W4318148635,2023,"{'Laser Zentrum Hannover e.V. (LZH)', 'Technische Universität Braunschweig'}"
https://openalex.org/W4318154112,2023,set()
https://openalex.org/W4318154184,2023,{'Technische Universität Braunschweig'}
https://openalex.org/W4318155348,2023,set()
https://openalex.org/W4318168202,2023,{'Georg-August-Universität Göttingen'}
https://openalex.org/W4318169103,2022,set()
https://openalex.org/W4318169418,2023,set()
https://openalex.org/W4318185067,2023,{'Technische Universität Braunschweig'}
https://openalex.org/W4318185491,2022,set()
https://openalex.org/W4318191194,2023,{None}
https://openalex.org/W4318191272,2023,{None}
https://openalex.org/W4318191461,2023,set()
https://openalex.org/W4318195683,2023,set()
https://openalex.org/W4318196844,2023,set()
https://openalex.org/W4318200005,2023,set()
https://openalex.org/W4318200571,2023,set()
https://openalex.org/W4318200599,2023,set()
https://openalex.org/W4318200606,2023,set()
https://openalex.org/W4318203754,2023,set()
https://openalex.org/W4318208174,2023,set()
https://openalex.org/W4318212232,2022,set()
https://openalex.org/W4318214456,2023,set()
https://openalex.org/W4318214512,2023,set()
https://openalex.org/W4318214998,2023,{None}
https://openalex.org/W4318220695,2023,set()
https://openalex.org/W4318225070,2023,set()
https://openalex.org/W4318245021,2023,set()
https://openalex.org/W4318245413,2023,set()
https://openalex.org/W4318245542,2023,set()
https://openalex.org/W4318250046,2023,set()
https://openalex.org/W4318250439,2023,set()
https://openalex.org/W4318250520,2023,set()
https://openalex.org/W4318256937,2022,set()
https://openalex.org/W4318261616,2022,{'Carl von Ossietzky Universität Oldenburg'}
https://openalex.org/W4318262248,2023,set()
https://openalex.org/W4318263338,2023,set()
https://openalex.org/W4318263425,2023,{'Georg-August-Universität Göttingen'}
https://openalex.org/W4318269825,2023,set()
https://openalex.org/W4318293101,2023,{'Georg-August-Universität Göttingen'}
https://openalex.org/W4318302117,2023,set()
https://openalex.org/W4318305359,2023,set()
https://openalex.org/W4318309358,2023,set()
https://openalex.org/W4318313448,2023,set()
https://openalex.org/W4318316081,2023,set()
https://openalex.org/W4318318076,2023,set()
https://openalex.org/W4318318111,2023,{None}
https://openalex.org/W4318320880,2023,set()
https://openalex.org/W4318320928,2023,set()
https://openalex.org/W4318326284,2022,set()
https://openalex.org/W4318326320,2022,set()
https://openalex.org/W4318332826,2023,{'Gottfried Wilhelm Leibniz Universität Hannover'}
https://openalex.org/W4318334812,2023,set()
https://openalex.org/W4318337903,2023,set()
https://openalex.org/W4318339131,2023,set()
https://openalex.org/W4318340507,2023,set()
https://openalex.org/W4318340629,2023,set()
https://openalex.org/W4318381722,2023,set()
https://openalex.org/W4318384505,2023,set()
https://openalex.org/W4318391279,2023,{None}
https://openalex.org/W4318391395,2023,set()
https://openalex.org/W4318393769,2023,set()
https://openalex.org/W4318393772,2023,set()
https://openalex.org/W4318428568,2023,set()
https://openalex.org/W4318447263,2023,set()
https://openalex.org/W4318461536,2023,set()
https://openalex.org/W4318464461,2023,set()
https://openalex.org/W4318464572,2023,set()
https://openalex.org/W4318465268,2023,{None}
https://openalex.org/W4318472931,2023,set()
https://openalex.org/W4318473632,2023,set()
https://openalex.org/W4318473669,2023,set()
https://openalex.org/W4318474355,2023,{'Deutsches Primatenzentrum GmbH - Leibniz-Institut für Primatenforschung (DPZ)'}
https://openalex.org/W4318474556,2023,set()
https://openalex.org/W4318475426,2023,set()
https://openalex.org/W4318475503,2023,set()
https://openalex.org/W4318475556,2023,set()
https://openalex.org/W4318476024,2023,set()
https://openalex.org/W4318476053,2023,set()
https://openalex.org/W4318476521,2023,set()
https://openalex.org/W4318476993,2023,set()
https://openalex.org/W4318478372,2023,"{'Johann Heinrich von Thünen-Institut - Bundesforschungsinstitut für Ländliche Räume, Wald und Fischerei'}"
https://openalex.org/W4318478530,2023,set()
https://openalex.org/W4318479237,2023,set()
https://openalex.org/W4318479310,2023,{'Carl von Ossietzky Universität Oldenburg'}
https://openalex.org/W4318481084,2023,set()
https://openalex.org/W4318481336,2022,set()
https://openalex.org/W4318481634,2023,set()
https://openalex.org/W4318481854,2023,{None}
https://openalex.org/W4318481939,2023,set()
https://openalex.org/W4318482234,2023,set()
https://openalex.org/W4318482455,2023,set()
https://openalex.org/W4318483811,2023,set()
https://openalex.org/W4318484497,2023,set()
https://openalex.org/W4318484564,2023,set()
https://openalex.org/W4318484601,2023,set()
https://openalex.org/W4318484626,2023,set()
https://openalex.org/W4318485071,2023,set()
https://openalex.org/W4318485549,2023,set()
https://openalex.org/W4318485862,2023,set()
https://openalex.org/W4318486223,2023,set()
https://openalex.org/W4318486480,2023,set()
https://openalex.org/W4318486492,2023,set()
https://openalex.org/W4318486527,2023,set()
https://openalex.org/W4318499374,2023,set()
https://openalex.org/W4318538494,2022,set()
https://openalex.org/W4318539476,2023,set()
https://openalex.org/W4318542378,2023,{None}
https://openalex.org/W4318542905,2023,set()
https://openalex.org/W4318567149,2023,set()
https://openalex.org/W4318578596,2023,set()
https://openalex.org/W4318579491,2023,set()
https://openalex.org/W4318580645,2023,set()
https://openalex.org/W4318586328,2023,set()
https://openalex.org/W4318586429,2023,set()
https://openalex.org/W4318586498,2023,set()
https://openalex.org/W4318587477,2023,set()
https://openalex.org/W4318587925,2023,set()
https://openalex.org/W4318590434,2023,{'Georg-August-Universität Göttingen'}
https://openalex.org/W4318594408,2023,set()
https://openalex.org/W4318606164,2022,set()
https://openalex.org/W4318612070,2023,set()
https://openalex.org/W4318612374,2023,set()
https://openalex.org/W4318614161,2023,set()
https://openalex.org/W4318615933,2023,set()
https://openalex.org/W4318616126,2023,set()
https://openalex.org/W4318617075,2023,set()
https://openalex.org/W4318617579,2023,set()
https://openalex.org/W4318618186,2023,set()
https://openalex.org/W4318618395,2023,set()
https://openalex.org/W4318619452,2023,set()
https://openalex.org/W4318624645,2023,set()
https://openalex.org/W4318667219,2023,{None}
https://openalex.org/W4318667464,2023,set()
https://openalex.org/W4318669780,2023,set()
https://openalex.org/W4318670239,2023,{'Medizinische Hochschule Hannover (MHH)'}
https://openalex.org/W4318670955,2023,set()
https://openalex.org/W4318671087,2023,set()
https://openalex.org/W4318677056,2023,set()
https://openalex.org/W4318677176,2023,set()
https://openalex.org/W4318679077,2023,set()
https://openalex.org/W4318681821,2023,set()
https://openalex.org/W4318682981,2023,set()
https://openalex.org/W4318689819,2023,set()
https://openalex.org/W4318690391,2023,set()
https://openalex.org/W4318692591,2023,set()
https://openalex.org/W4318693910,2023,set()
https://openalex.org/W4318699064,2023,set()
https://openalex.org/W4318700718,2023,set()
https://openalex.org/W4318701990,2023,set()
https://openalex.org/W4318703991,2023,set()
https://openalex.org/W4318705693,2023,set()
https://openalex.org/W4318706027,2023,{None}
https://openalex.org/W4318707286,2023,set()
https://openalex.org/W4318710391,2022,set()
https://openalex.org/W4318713318,2023,set()
https://openalex.org/W4318714718,2023,set()
https://openalex.org/W4318716453,2023,set()
https://openalex.org/W4318753660,2023,set()
https://openalex.org/W4318753795,2023,set()
https://openalex.org/W4318754200,2023,set()
https://openalex.org/W4318754599,2023,set()
https://openalex.org/W4318755091,2023,set()
https://openalex.org/W4318755520,2023,set()
https://openalex.org/W4318755569,2023,set()
https://openalex.org/W4318755735,2023,set()
https://openalex.org/W4318755771,2023,set()
https://openalex.org/W4318755789,2023,set()
https://openalex.org/W4318757258,2023,set()
https://openalex.org/W4318761281,2023,set()
https://openalex.org/W4318764048,2023,set()
https://openalex.org/W4318764495,2023,set()
https://openalex.org/W4318766029,2023,set()
https://openalex.org/W4318769947,2023,set()
https://openalex.org/W4318771323,2023,set()
https://openalex.org/W4318774109,2023,{'Technische Universität Clausthal'}
https://openalex.org/W4318777308,2023,set()
https://openalex.org/W4318778534,2023,set()
https://openalex.org/W4318815996,2023,set()
https://openalex.org/W4318816807,2022,set()
https://openalex.org/W4318816815,2023,set()
https://openalex.org/W4318817275,2023,set()
https://openalex.org/W4318817548,2023,{None}
https://openalex.org/W4318818647,2023,set()
https://openalex.org/W4318818981,2023,set()
https://openalex.org/W4318821798,2023,set()
https://openalex.org/W4318821802,2023,set()
https://openalex.org/W4318822551,2022,set()
https://openalex.org/W4318826188,2023,{'Technische Universität Braunschweig'}
https://openalex.org/W4318826794,2023,{None}
https://openalex.org/W4318827131,2023,set()
https://openalex.org/W4318827531,2023,set()
https://openalex.org/W4318827786,2023,set()
https://openalex.org/W4318827871,2023,set()
https://openalex.org/W4318827876,2022,set()
https://openalex.org/W4318828433,2023,{None}
https://openalex.org/W4318828755,2023,{None}
https://openalex.org/W4318830308,2023,{None}
https://openalex.org/W4318831154,2023,set()
https://openalex.org/W4318832731,2023,set()
https://openalex.org/W4318833784,2023,set()
https://openalex.org/W4318896517,2023,set()
https://openalex.org/W4318904021,2023,{'Georg-August-Universität Göttingen'}
https://openalex.org/W4318907208,2023,set()
https://openalex.org/W4318917376,2023,set()
https://openalex.org/W4318921738,2023,set()
https://openalex.org/W4318922707,2023,{None}
https://openalex.org/W4318928530,2023,set()
https://openalex.org/W4318932477,2022,set()
https://openalex.org/W4318932925,2022,{'Georg-August-Universität Göttingen'}
https://openalex.org/W4318934436,2023,{None}
https://openalex.org/W4318938039,2023,set()
https://openalex.org/W4318938041,2023,set()
https://openalex.org/W4318939029,2023,set()
https://openalex.org/W4318939388,2023,set()
https://openalex.org/W4318939429,2023,{'Georg-August-Universität Göttingen'}
https://openalex.org/W4318946571,2023,set()
https://openalex.org/W4318951675,2023,set()
https://openalex.org/W4318954458,2023,set()
https://openalex.org/W4318955513,2023,set()
https://openalex.org/W4318959455,2023,{None}
https://openalex.org/W4318962832,2023,set()
https://openalex.org/W4318969995,2023,set()
https://openalex.org/W4318975548,2023,set()
